Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Label
10.4,0.6340785399827066,0.6532361153734024,0.15522196719179335,Jumping
10.4,0.5941056047972384,0.6477725689462797,0.21747199587100277,Jumping
10.4,0.5428600252601589,0.6424437401022915,0.2560531417794264,Jumping
10.4,0.5206605231934888,0.6385069929506936,0.24174777307180867,Jumping
10.4,0.578130262188513,0.6361868567967099,0.17030762873800845,Jumping
10.4,0.6989481129999543,0.6233288119175362,0.06479469711879145,Jumping
10.4,0.8504026598099464,0.5804137773790133,-0.09802640853518518,Jumping
10.5,0.9784128726616793,0.4930718776467914,-0.30489070996776674,Jumping
10.5,1.0476393572994886,0.34771160544463064,-0.497969837918462,Jumping
10.5,1.0517887969381183,0.06910067490206871,-0.5569252968347049,Jumping
10.5,1.158982654269391,-0.47455961614751213,-0.5055993678958581,Jumping
10.5,0.9127825690440161,-1.3422905377373855,-0.15186661439840113,Jumping
10.5,-0.06786833221885474,-2.1130247994703955,-0.23683183460122165,Jumping
10.5,-1.1799181553716733,-2.4528124813763825,-0.7310172990461985,Jumping
10.5,-2.271220780331342,-2.5725614441626345,-1.1443991050942073,Jumping
10.5,-3.334860474366811,-2.4677811017246642,-1.437875911611093,Jumping
10.5,-3.861147735199706,-2.0486597319727853,-1.8627020126251959,Jumping
10.6,-3.333477327820601,-1.6564818788478122,-1.811549482094926,Jumping
10.6,-2.426824766779964,-1.5891230872805455,-1.1749085550833631,Jumping
10.6,-1.36809524298354,-1.5517015364098419,-0.5480733080768397,Jumping
10.6,-0.46144268194290244,-1.4005184708922,-0.22998259746242292,Jumping
10.6,0.21242631537059628,-1.1475487870062442,-0.14154940908805866,Jumping
10.6,0.5620857622524775,-0.8631450003888974,-0.15628827381711935,Jumping
10.6,0.7163757594822,-0.5808368206203102,-0.45306832001740005,Jumping
10.6,0.7015760914377532,-0.30945573370596813,-0.9047711743609668,Jumping
10.6,0.6749505204232112,-0.052594208529459105,-1.1006160069284685,Jumping
10.6,0.7320744727816831,0.17777285863059172,-1.0518910541182793,Jumping
10.7,0.8340123732373582,0.37405637725760593,-0.830894782386657,Jumping
10.7,0.9273056077792209,0.5379627700712873,-0.4521926580540853,Jumping
10.7,0.998191868272482,0.6714828635779575,-0.04990835015501643,Jumping
10.7,1.021359572921499,0.778957557678618,0.2256217210741303,Jumping
10.7,0.9764073101696749,0.8732598658727908,0.3953787630711943,Jumping
10.7,0.8815926144269812,0.9571889201656046,0.4986375153789079,Jumping
10.7,0.7443844770429519,1.0273917495990446,0.5447614920604392,Jumping
10.7,0.6330411800730491,1.0681063969463698,0.5534314124892984,Jumping
10.7,0.583109589754869,1.0645139280627824,0.5325369042557475,Jumping
10.7,0.5207296805207993,1.026194259971182,0.4936089615301696,Jumping
10.8,0.4485294308086387,0.9646732303397455,0.4369943811297187,Jumping
10.8,0.41436571111725234,0.8878692393327137,0.3520291609268981,Jumping
10.8,0.380478620735108,0.8125471417401615,0.2457099267077972,Jumping
10.8,0.32632843345098755,0.7542892713446503,0.13716252293847944,Jumping
10.8,0.31309172100375815,0.7047431379918387,0.028528419964873142,Jumping
10.8,0.3576290397917193,0.6547479460285789,-0.07741800767578681,Jumping
10.8,0.4077681020918308,0.613898581098119,-0.17235363637179554,Jumping
10.8,0.47056295528976355,0.5896793533745995,-0.21316295183043604,Jumping
10.8,0.5300382567767924,0.5771356495227398,-0.20536002344446272,Jumping
10.8,0.5523345791016971,0.5720463186043241,-0.19998467277857,Jumping
10.9,0.5317395270286307,0.5756387874879116,-0.21498363512049648,Jumping
10.9,0.5159024990745265,0.5837218424759836,-0.23431755767685256,Jumping
10.9,0.5098166542712026,0.5889608595978821,-0.28746416990575974,Jumping
10.9,0.5201902533677774,0.584170901086432,-0.3607249975296204,Jumping
10.9,0.5612005484629031,0.5629154601918724,-0.3888155397191243,Jumping
10.9,0.6004680789098041,0.5163630509087173,-0.3846539779132718,Jumping
10.9,0.5952121220342064,0.433586580382721,-0.40043323309379564,Jumping
10.9,0.49804607716295574,0.30081491789346493,-0.4394478750236622,Jumping
10.9,0.3704508082750857,0.06954973351251717,-0.511408214583194,Jumping
10.9,0.4270215020150736,-0.4013630626444158,-0.48175708671649536,Jumping
11.0,0.4865659608294129,-1.230624629939206,-0.06993586634568125,Jumping
11.0,0.09292245377805468,-1.9738166302313778,0.0771926833320601,Jumping
11.0,-0.42748643423344784,-2.3136043121373655,-0.33116056886721035,Jumping
11.0,-1.0927799229604451,-2.4632905156201796,-0.5114949137874826,Jumping
11.0,-1.8880891870311796,-2.3809631037046324,-0.3275192022870895,Jumping
11.0,-2.5042809733677225,-1.9453762515696433,-0.4358932076478299,Jumping
11.0,-2.489757934632517,-1.5517015364098419,-0.4707462877718442,Jumping
11.0,-2.09625274223578,-1.4708709865291225,0.013468768179944628,Jumping
11.0,-1.3243186547959944,-1.419977677344966,0.2813693094316952,Jumping
11.0,-0.45086161086439625,-1.285260094210433,0.03687755333786455,Jumping
11.1,0.3340740541097633,-1.0697119611951806,-0.33853000123174076,Jumping
11.1,1.0042085557484954,-0.8182391393440531,-0.5080269456159389,Jumping
11.1,1.4834688340102506,-0.560778869353613,-0.6827258422574527,Jumping
11.1,1.5898328034137978,-0.3125991439791072,-0.8604592110490671,Jumping
11.1,1.393896263677693,-0.08208239061557336,-0.9670992323240362,Jumping
11.1,1.1295078013696567,0.13316636999271333,-0.9258304110826661,Jumping
11.1,0.8822011989073134,0.3259322628378813,-0.7714711477672559,Jumping
11.1,0.6508699390536955,0.4856624105743922,-0.5170956823845256,Jumping
11.1,0.519957884748014,0.6163384662148889,-0.21399526419160655,Jumping
11.1,0.4961815956186645,0.7233641017051009,0.02564133646206298,Jumping
11.2,0.4741204082066155,0.8119783341669269,0.11970997311518576,Jumping
11.2,0.4066228567515688,0.8873004317594789,0.11599924717163403,Jumping
11.2,0.319968725631514,0.9544945685029141,0.11504555592445952,Jumping
11.2,0.2878769594663502,1.0119740706403149,0.12579625725624494,Jumping
11.2,0.3108302764007047,1.0438572319821542,0.1714000387120446,Jumping
11.2,0.3382165780156622,1.040863507912498,0.2779533607827247,Jumping
11.2,0.3626291145562681,1.0137703050821085,0.40734325326302007,Jumping
11.2,0.4024637350871154,0.9676669544094019,0.47349474613521614,Jumping
11.2,0.45149628015025894,0.9023139579688052,0.43968205646266506,Jumping
11.2,0.4604936484333548,0.8345809508928318,0.34205875243371,Jumping
11.3,0.44314899074388175,0.7800502669640427,0.20767498578639168,Jumping
11.3,0.4185981395486547,0.7369975211183156,0.06436120109734837,Jumping
11.3,0.40144712237565106,0.7036773722230412,-0.027279857835693845,Jumping
11.3,0.39715936808240015,0.681748343412809,-0.03539143538893455,Jumping
11.3,0.4213644326410747,0.6673485306377623,-0.021649611509192652,Jumping
11.3,0.44735375624436013,0.6572596805230206,-0.03222691443240093,Jumping
11.3,0.47418679924083357,0.6479821296311558,-0.08849469801569743,Jumping
11.3,0.4708672475299296,0.6360970450746204,-0.18117614740020271,Jumping
11.3,0.4112536313882798,0.6154553176143404,-0.28143857520770255,Jumping
11.3,0.32245562312159953,0.577090743661695,-0.39869924900802384,Jumping
11.4,0.23255109761795129,0.5080404979950729,-0.5103678241317308,Jumping
11.4,0.060764296578672626,0.38344170221597845,-0.5908246857115447,Jumping
11.4,-0.2305263660531477,0.1625048658753449,-0.8162426168618849,Jumping
11.4,-0.5464370372075056,-0.31708973008359154,-0.9618972800667204,Jumping
11.4,-1.0485883908090365,-1.1497940800584863,-0.6870608024718823,Jumping
11.4,-1.5263963651972714,-1.8633482120610614,-0.5746119345095778,Jumping
11.4,-1.715195868754933,-2.21331455580388,-0.9907681150948218,Jumping
11.4,-1.8521273768297204,-2.363000759286694,-1.0133099082098558,Jumping
11.4,-1.873566148295975,-2.271692175162178,-0.6058236480534711,Jumping
11.5,-1.6806172050996837,-1.8720300118630642,-0.4861787461352135,Jumping
11.5,-1.4192025078659987,-1.5891230872805455,-0.31512121607382065,Jumping
11.5,-1.1358649378748855,-1.5786450530367486,0.11230586106894001,Jumping
11.5,-0.6061198106764658,-1.5966073974546862,0.10016797246853702,Jumping
11.5,-0.06738423092768131,-1.52924860588742,-0.4850516564794619,Jumping
11.5,0.5246024908501871,-1.3436377135687307,-1.1803792748739734,Jumping
11.5,1.034983566401667,-1.0727056852648371,-1.7430571107069384,Jumping
11.5,1.262718645235139,-0.7808175884733496,-2.0135586280873468,Jumping
11.5,1.264793365054454,-0.5074905809137312,-1.9684750418572785,Jumping
11.5,1.1901034515591156,-0.24763533166756585,-1.7369881664067368,Jumping
11.6,1.0293126655622062,-0.005143682025407012,-1.4049302139814277,Jumping
11.6,0.8590473257237585,0.21803844736746875,-0.9927968764751748,Jumping
11.6,0.7581467851777409,0.41906701864488805,-0.5091020157491174,Jumping
11.6,0.726265257287601,0.5976426593998853,-0.057399161405550826,Jumping
11.6,0.7207326711027611,0.7578068971264963,0.26858984671955677,Jumping
11.6,0.7515076817559332,0.9009069076560666,0.4584611041115742,Jumping
11.6,0.8069718582589531,1.0206558704423179,0.5253408702997945,Jumping
11.6,0.8504718171372567,1.1145091200260424,0.5295891313099355,Jumping
11.6,0.8547595714305075,1.1748326600296164,0.5209192108810762,Jumping
11.6,0.8720489032581322,1.1869572425117243,0.5321901074385932,Jumping
11.7,0.892104528178177,1.1483382020131583,0.5738057254971175,Jumping
11.7,0.8609837308884525,1.0724472968473715,0.6201897997915146,Jumping
11.7,0.8160314681366284,0.9724718815412,0.6125602698141184,Jumping
11.7,0.8040672505119122,0.8663189166172929,0.5307162209656873,Jumping
11.7,0.7616738088705765,0.7797553851431813,0.40699645644586574,Jumping
11.7,0.6991555849818856,0.7227997847179707,0.2603274125508539,Jumping
11.7,0.6680347876921613,0.6872343427704539,0.11484614775459578,Jumping
11.7,0.6391961822036832,0.6650358787939527,-0.01797703321552783,Jumping
11.7,0.5966644259077267,0.6482964706584696,-0.1206288910932213,Jumping
11.7,0.5219053550850776,0.6263375046075408,-0.2073280953818137,Jumping
11.8,0.4150572843903572,0.5960260484022709,-0.28174202242271257,Jumping
11.8,0.3055812352578378,0.5646817573929697,-0.3339349434044453,Jumping
11.8,0.24368542731494153,0.5394147262450706,-0.37017521079707694,Jumping
11.8,0.23901730772148289,0.5220511266410642,-0.4180331715643799,Jumping
11.8,0.2939282256060188,0.517410854333097,-0.4815836883079181,Jumping
11.8,0.37387409597695526,0.5305832402395846,-0.5101944257231537,Jumping
11.8,0.46682154388226543,0.5531110138637481,-0.4986634315527709,Jumping
11.8,0.5321752181906867,0.5622418722761998,-0.4368468988950045,Jumping
11.8,0.4974236612171611,0.5117976217024914,-0.2872907714971826,Jumping
11.8,0.3335207954912793,0.36944604219033517,-0.15836558675187404,Jumping
11.9,0.08476188915541563,0.08309633492771192,-0.1965132366388547,Jumping
11.9,0.12757027476061425,-0.5631738486093381,-0.1300149469495043,Jumping
11.9,0.06629688276351245,-1.6388189068368402,0.5780574544754302,Jumping
11.9,-0.4027972683835999,-2.31061058806771,0.3435361068747876,Jumping
11.9,-0.7824709953182375,-2.5216681349784773,-0.5587459801247654,Jumping
11.9,-1.313599269062867,-2.6069892709636817,-0.9176806858795383,Jumping
11.9,-2.059115257470043,-2.4123972064360233,-0.8162426168618849,Jumping
11.9,-2.534710197384342,-1.8211367026789078,-1.2480046542190755,Jumping
11.9,-2.3383033878225254,-1.548707812340186,-1.0520124330042833,Jumping
11.9,-1.9392656092409486,-1.5861293632108895,-0.15123371020709436,Jumping
12.0,-1.1024619487839147,-1.5517015364098419,0.4019072131541254,Jumping
12.0,-0.25528468923030617,-1.3840529885090904,0.3337616385832918,Jumping
12.0,0.45496106224851496,-1.116114684274853,-0.0347099796432261,Jumping
12.0,0.9722578705310448,-0.827220311553022,-0.3087314847177514,Jumping
12.0,1.1984023308363754,-0.5622757313884409,-0.6234235865240553,Jumping
12.0,1.1494389431005423,-0.3179878473044884,-0.9641514593782239,Jumping
12.0,1.0629922839624188,-0.09570383513250946,-1.1916501714314902,Jumping
12.0,1.0062832755678102,0.09948697420907995,-1.2089900122892088,Jumping
12.0,0.9474995473538863,0.2729732840456615,-1.0451285161837691,Jumping
12.0,0.9689383188201409,0.4358917479163564,-0.8197105850334285,Jumping
12.1,1.0054533876400842,0.5878232444514127,-0.5655952172635643,Jumping
12.1,0.9295186422531567,0.7339169790506391,-0.34017728611322384,Jumping
12.1,0.7789008991036218,0.8812082032777282,-0.15923604676293143,Jumping
12.1,0.6391339406091039,1.0211648035341594,-0.0036109750649080037,Jumping
12.1,0.528897160876169,1.1378601677693614,0.16675296136217616,Jumping
12.1,0.4476373012863331,1.2155473073769418,0.34700060707815983,Jumping
12.1,0.40323829715299303,1.233060593184431,0.5134630793122573,Jumping
12.1,0.37543013584144147,1.1806704219654462,0.6342350708862665,Jumping
12.1,0.3345581554009368,1.0799316070215124,0.6892890656095229,Jumping
12.1,0.31466159233370633,0.9595838994213298,0.6878151791366167,Jumping
12.2,0.3752434110577031,0.8374848632403983,0.605884431083897,Jumping
12.2,0.4741383891117162,0.7325548345989457,0.44193623577416863,Jumping
12.2,0.5764912335312542,0.6598073397062979,0.24981079907064774,Jumping
12.2,0.6688854228180805,0.610710264963935,0.0711237390318587,Jumping
12.2,0.7192803672292408,0.5722409106688517,-0.12117509608023934,Jumping
12.2,0.6982565397268492,0.54151033309383,-0.33402164260873385,Jumping
12.2,0.6425848912418978,0.5254939093211689,-0.5298751450966642,Jumping
12.2,0.575087339786851,0.5239970472863408,-0.6871475016761709,Jumping
12.2,0.5069673723860099,0.5353731987510346,-0.8119076566474555,Jumping
12.2,0.45279643790369634,0.5587242464943536,-0.8864689723356449,Jumping
12.3,0.43709772460421314,0.5932269163971423,-0.8717301076065842,Jumping
12.3,0.43606036469455567,0.6364263547222824,-0.7867648874037635,Jumping
12.3,0.41344591866402264,0.6855234294646454,-0.6190019271053371,Jumping
12.3,0.38011208690036224,0.7322255249512835,-0.3707821052270969,Jumping
12.3,0.31408758651702917,0.746984584614689,-0.06039895387393607,Jumping
12.3,0.15087629406425235,0.6704200915332295,0.18929475447721017,Jumping
12.3,-0.10846368335011759,0.4820250358297597,0.4251165901421816,Jumping
12.3,-0.314345046753472,0.14523107799342802,0.6258252480702731,Jumping
12.3,-0.12118863157524924,-0.6153245219027504,0.6294666146503939,Jumping
12.3,0.03310136565447322,-1.7816195449594445,0.8314757606428144,Jumping
12.4,-0.26842458141930087,-2.4378438610281017,0.3164824871685753,Jumping
12.4,-0.5436707441150855,-2.629442201486104,-0.7551196778384273,Jumping
12.4,-1.0284636085616814,-2.699794717123026,-1.5362795084786451,Jumping
12.4,-1.847286363917985,-2.427365826784305,-1.507582071859121,Jumping
12.4,-2.4067691418599195,-1.7897025999475162,-1.5136510161593226,Jumping
12.4,-2.2822859527010215,-1.5771481910019205,-0.9284313872113237,Jumping
12.4,-1.9468729152451032,-1.6534881547781557,-0.012454293902344524,Jumping
12.4,-1.3216906763581955,-1.6265446381512494,0.5016719875290087,Jumping
12.4,-0.712207150770771,-1.4544055041460133,0.30781256673971596,Jumping
12.4,-0.3228513980126632,-1.1655111314241817,-0.16643208071888466,Jumping
12.5,-0.05742557579496945,-0.8332077596923344,-0.5375046750740603,Jumping
12.5,0.09783262401710001,-0.5288957080117734,-0.7165385319300037,Jumping
12.5,0.21021328089666033,-0.2690404587656084,-0.8188435929905428,Jumping
12.5,0.3517783299012511,-0.04211617428566208,-0.9306855665228271,Jumping
12.5,0.5661660445637969,0.16205580726489632,-0.9948429776963857,Jumping
12.5,0.7806920738809637,0.3453465634296022,-0.9679662243669217,Jumping
12.5,0.9670710709827575,0.5070076631910414,-0.8391312067940734,Jumping
12.5,1.0932831933244176,0.6510057909415086,-0.6166610485895452,Jumping
12.5,1.1603658008156013,0.7803346707506599,-0.3045439131506124,Jumping
12.5,1.1921781713784305,0.8991855163160143,0.017110134760065534,Jumping
12.6,1.1907950248322208,1.0074834845358303,0.2466029285119697,Jumping
12.6,1.1658983870004411,1.0949002273697939,0.34613361503527384,Jumping
12.6,1.118871404429302,1.1463922813678817,0.3909571036524762,Jumping
12.6,1.0393404780222288,1.1507331812688832,0.43777467396831604,Jumping
12.6,0.9111919505158746,1.1094197891076267,0.5019320851418744,Jumping
12.6,0.7753669596780554,1.0371213528254275,0.5836894347860171,Jumping
12.6,0.6683805743287139,0.9462618273113593,0.673509810428999,Jumping
12.6,0.6140229150626619,0.8544592787153494,0.710530370660228,Jumping
12.6,0.609181902150927,0.7791521497431457,0.6575571568398978,Jumping
12.6,0.6619489428888374,0.7224360472435074,0.5311497169871301,Jumping
12.7,0.7376070589665231,0.6746861483324896,0.3754726257665335,Jumping
12.7,0.7749520157141923,0.6324746389503361,0.2050219901351608,Jumping
12.7,0.7391976774946646,0.5913558388536071,-0.003923092200347008,Jumping
12.7,0.6599088017331778,0.5539492566032519,-0.2639340058618357,Jumping
12.7,0.5588699465325393,0.5247454783037548,-0.560618682937399,Jumping
12.7,0.4778175589246349,0.5097768579554733,-0.8375706211168789,Jumping
12.7,0.4567937314222433,0.5132196406355782,-1.093680070585381,Jumping
12.7,0.4744288498864204,0.5301341816291362,-1.297423200663573,Jumping
12.7,0.5085579909141515,0.5565987024048976,-1.379787444737736,Jumping
12.7,0.5669267751642123,0.5802491225551824,-1.3225659699072652,Jumping
12.8,0.6279235378520722,0.5673761090556603,-1.1257587761721601,Jumping
12.8,0.610150104733274,0.4832524626983188,-0.7721127218789915,Jumping
12.8,0.5219053550850777,0.3100655252687029,-0.4225415301873867,Jumping
12.8,0.41007795682400144,0.041708099664713755,-0.19885758312281823,Jumping
12.8,0.43684184249316443,-0.44567017887532895,0.08100744832075815,Jumping
12.8,0.30212336889231306,-1.2300258851252748,0.554385103736473,Jumping
12.8,-0.38059776631692954,-1.8301178748878766,0.6342350708862665,Jumping
12.8,-0.8243111783410888,-2.0845844208086604,0.11906839900345018,Jumping
12.8,-1.0801932893899338,-2.217805141908365,-0.4340725243577695,Jumping
12.8,-1.3305428142539393,-2.18936476324663,-0.6523811207564453,Jumping
12.9,-1.3021883100566347,-1.8750237359327209,-0.8682621394350406,Jumping
12.9,-0.6259679636145788,-1.643010120534359,-0.9599031983680828,Jumping
12.9,-0.13179736558467975,-1.61007915576814,-0.5306554379352614,Jumping
12.9,0.2225647795543154,-1.5517015364098419,-0.018783335815411768,Jumping
12.9,0.45970525490201525,-1.3855498505439183,-0.022251303986955448,Jumping
12.9,0.551753657552289,-1.1385676147972754,-0.32396453491125715,Jumping
12.9,0.5958760323763871,-0.8855979309113196,-0.47854921615781754,Jumping
12.9,0.6985331690360913,-0.6431062812691606,-0.5818079684655311,Jumping
12.9,0.7314520568358887,-0.4064523935628316,-0.6575830730137608,Jumping
12.9,0.6405793287498934,-0.17144505409481342,-0.6246373753840957,Jumping
13.0,0.564921212672208,0.05847295445478895,-0.554584418318913,Jumping
13.0,0.4940349521789468,0.26611765592614867,-0.4897334135110459,Jumping
13.0,0.3687910324196337,0.44461845357940444,-0.36532005535691575,Jumping
13.0,0.28884516204869726,0.6007411638119795,-0.18541920645808643,Jumping
13.0,0.28103038406261094,0.7417455674927904,-0.05346301753084873,Jumping
13.0,0.24036587560403772,0.8713738197089074,0.00549244138539413,Jumping
13.0,0.1600742185965488,0.9839079074872871,0.05641955398451333,Jumping
13.0,0.055024238411901336,1.067357965928956,0.10462431156897073,Jumping
13.0,-0.048296808589983635,1.1037317133752798,0.13340844739278343,Jumping
13.1,-0.09615367908884866,1.0821769000737544,0.15412955721775703,Jumping
13.1,-0.08730154119310488,1.0167640291517648,0.1807462129343549,Jumping
13.1,-0.0381306814753403,0.9274462715335696,0.18372866556188247,Jumping
13.1,0.049007550935887996,0.8362116323935734,0.1457977636856233,Jumping
13.1,0.15633972292178192,0.7616529344387838,0.07522461139470904,Jumping
13.1,0.24086380836067336,0.7110589976615926,0.011934192264036556,Jumping
13.1,0.3194265321853998,0.6758378339820864,-0.03366958919176307,Jumping
13.1,0.40960768699829003,0.651394076953343,-0.06945902072209403,Jumping
13.1,0.5163174430383894,0.6329087289404364,-0.08406783664472184,Jumping
13.1,0.6206066926226214,0.616458215177675,-0.0765076660307566,Jumping
13.2,0.6842867596101286,0.6055311223234296,-0.06671065594614566,Jumping
13.2,0.6978415957629863,0.6036001702985013,-0.06532346867752817,Jumping
13.2,0.6770252402425262,0.610021708427914,-0.05700034506582331,Jumping
13.2,0.6294449990529031,0.6212332050687768,-0.0752938771707163,Jumping
13.2,0.5849768375922525,0.630124565555656,-0.17068034172902574,Jumping
13.2,0.585184309574184,0.6287773897243106,-0.27593317573537685,Jumping
13.2,0.6286842684524877,0.6081506308843789,-0.34485904314480786,Jumping
13.2,0.6975649664537443,0.5512848421812577,-0.46649802676170316,Jumping
13.2,0.7180355353376519,0.4246652826551453,-0.7096025955869162,Jumping
13.2,0.589610378522056,0.20935664756546554,-1.0295226594118225,Jumping
13.3,0.4460397670254607,-0.1870124192570261,-1.1535025215445098,Jumping
13.3,0.23856778509396476,-0.851469476517238,-0.8552572587917514,Jumping
13.3,-0.2116464156973815,-1.6256465209303526,-0.33939699327462647,Jumping
13.3,-0.8403556782771245,-2.099553041156942,-0.1694665528689854,Jumping
13.3,-1.3555777667403395,-2.300132553823913,-0.05155563503649966,Jumping
13.3,-1.8569683897414548,-2.3285729324856472,-0.06542750772267446,Jumping
13.3,-2.121149380067559,-2.148949488306271,-0.4980565371227508,Jumping
13.3,-1.948947635064418,-1.8525708054102985,-0.8944452991301955,Jumping
13.3,-1.3398098961135458,-1.7238406704150784,-0.6724953361513987,Jumping
13.3,-0.5666309767821708,-1.6968971537881714,-0.3052375067849212,Jumping
13.4,0.1671282659822197,-1.5921168113502022,-0.051478472744682854,Jumping
13.4,0.6218376930487484,-1.3630969200214964,0.04389065197276884,Jumping
13.4,0.8111212978975831,-1.0577370649165558,-0.12413240593852333,Jumping
13.4,0.7588383584508461,-0.7643521060902401,-0.3998358755762472,Jumping
13.4,0.5638146954352399,-0.5028503086057637,-0.5832913918509088,Jumping
13.4,0.4074499783862025,-0.25736493489394896,-0.6565426825622976,Jumping
13.4,0.3902989612131988,-0.01966324376324004,-0.5621272490920206,Jumping
13.4,0.461046907051839,0.19543583064156386,-0.38916233653627863,Jumping
13.4,0.5708687428209108,0.3844146625386166,-0.21125556933608694,Jumping
13.4,0.6863614794294436,0.5558053655264388,-0.04392610505910355,Jumping
13.5,0.7610513929247822,0.709383410299806,0.11456004038044341,Jumping
13.5,0.7564178519949788,0.8488909519457888,0.27504026751862803,Jumping
13.5,0.6795356512238973,0.9860035143360465,0.42633037900222187,Jumping
13.5,0.5394229060928271,1.106725437444936,0.5128561848822372,Jumping
13.5,0.3831273463711001,1.180071677151515,0.5224797965582709,Jumping
13.5,0.25802174126640803,1.1929446906510368,0.4796503896397062,Jumping
13.5,0.1769001963311931,1.1481885158096756,0.3894832171795701,Jumping
13.5,0.15793034144992332,1.0558321282607792,0.2600413051767016,Jumping
13.5,0.20516479600299395,0.9375800275093561,0.15504856878321607,Jumping
13.5,0.2806085243660169,0.8261985234977941,0.07979365946071786,Jumping
13.6,0.3815090649120344,0.741086948197466,0.0010707819666759236,Jumping
13.6,0.5027418596873385,0.6806137219904091,-0.07245014327005048,Jumping
13.6,0.6193411135328393,0.6382525264047728,-0.10123427909386316,Jumping
13.6,0.7412654815812485,0.610710264963935,-0.11579974541434668,Jumping
13.6,0.8463223774986269,0.5933616339802769,-0.12490316186464889,Jumping
13.6,0.8809701984811869,0.5838715286794663,-0.13764794489507198,Jumping
13.6,0.8454233322435905,0.5843205872899149,-0.1627907141387638,Jumping
13.6,0.7906507290136754,0.5926132029628628,-0.20466642981015395,Jumping
13.6,0.7165832314641314,0.6033007978915357,-0.24784263354587294,Jumping
13.6,0.6344934839465696,0.6141081417829948,-0.291018837281592,Jumping
13.7,0.5921000423052339,0.6220564791879324,-0.31642170413814963,Jumping
13.7,0.6158901629000454,0.6165180896590682,-0.32405123411554576,Jumping
13.7,0.6336635960188436,0.5848744262428013,-0.33931029407033797,Jumping
13.7,0.613193027134936,0.5135639189035885,-0.4210676437144807,Jumping
13.7,0.5766779583149927,0.39153972582439855,-0.6066039408920685,Jumping
13.7,0.4964554586348143,0.20546480627491243,-0.8899369405071886,Jumping
13.7,0.45800398465017694,-0.12429389999772707,-1.0307364482718628,Jumping
13.7,0.49154528839576883,-0.7495331719454418,-0.6558490889279891,Jumping
13.7,0.21263378735252775,-1.6072351179019662,0.12010878945491325,Jumping
13.7,-0.26973857063820034,-2.1369745920276455,0.3225514314687766,Jumping
13.8,-0.4085373265503711,-2.315101174172194,0.20810848180783462,Jumping
13.8,-0.3794912490799617,-2.3465352769035843,0.0069663278583002195,Jumping
13.8,-0.460820265997108,-2.1579306605152393,-0.30619119803209577,Jumping
13.8,-0.29968369336364625,-1.7388092907633594,-0.6746628162586136,Jumping
13.8,0.027430464815012417,-1.548707812340186,-0.5378514718912147,Jumping
13.8,0.09174677921377611,-1.5846325011760614,-0.2326702727953692,Jumping
13.8,-0.04407821162404322,-1.5621795706536392,-0.10435545044825238,Jumping
13.8,-0.14186667244108836,-1.3870467125787465,-0.4067622750068629,Jumping
13.8,-0.17852005591565262,-1.1086303741007126,-0.9711740949255997,Jumping
13.8,-0.1833610688273875,-0.8182391393440531,-1.309561089263976,Jumping
13.9,-0.21724815920953175,-0.534284411337155,-1.3737185004375343,Jumping
13.9,-0.27326559433103575,-0.25736493489394885,-1.3034921449637746,Jumping
13.9,-0.2571519370676896,0.0021909419452509353,-1.1335617045581334,Jumping
13.9,-0.11349833677832179,0.22746867818688607,-0.9246166222226255,Jumping
13.9,0.07765251590789654,0.4082596747534289,-0.7497443271725346,Jumping
13.9,0.2315344849064871,0.5501172897940918,-0.5755656257567523,Jumping
13.9,0.3521102850723415,0.6668725285106868,-0.37037461896694057,Jumping
13.9,0.4289440757143055,0.7662641676232754,-0.18821959075660788,Jumping
13.9,0.43508524637947776,0.855177772492067,-0.008925636287798711,Jumping
13.9,0.4063157982183103,0.940977904328416,0.2054814959178904,Jumping
14.0,0.394206350206242,1.0136206188786256,0.43358710240117704,Jumping
14.0,0.4217655451394757,1.056131500667745,0.6384833318964077,Jumping
14.0,0.4380175170574429,1.0603227143652638,0.8039921128833305,Jumping
14.0,0.44002307954944736,1.0297867288547695,0.903869596223789,Jumping
14.0,0.4492901614090542,0.9712594232929893,0.9411502540678838,Jumping
14.0,0.47536247380511215,0.8985418656410381,0.9082045564382186,Jumping
14.0,0.4916836030503898,0.8276654482919257,0.8154364078494248,Jumping
14.0,0.5178250727737583,0.7685244292958658,0.6883353743623484,Jumping
14.0,0.562016604925167,0.721028996930769,0.5390393445773921,Jumping
14.0,0.6214919064121958,0.68661613875007,0.381853687202174,Jumping
14.1,0.6710085527665128,0.6575470780337075,0.22284734653689547,Jumping
14.1,0.6825578264273662,0.6290318562702314,0.06228042019442226,Jumping
14.1,0.6434147791696239,0.6019536220601903,-0.0816402589246412,Jumping
14.1,0.5533027816840441,0.5771506181430881,-0.21585062716338227,Jumping
14.1,0.44541735107966623,0.5557305224246973,-0.35430925641226435,Jumping
14.1,0.3468681596622057,0.5489946432679708,-0.4640704490416224,Jumping
14.1,0.28040796811681645,0.5573770706630083,-0.5306554379352614,Jumping
14.1,0.2560645889035209,0.5699507117555647,-0.5457410994814764,Jumping
14.1,0.2952698777558426,0.5726450634182554,-0.4976230411013077,Jumping
14.1,0.37535406278140004,0.53672037458238,-0.34615953120913673,Jumping
14.2,0.4082314561848111,0.43658030445237733,-0.05918516501389575,Jumping
14.2,0.2710233188007818,0.25905246712175983,0.37864581664349606,Jumping
14.2,0.026275537448927046,-0.10827747622506592,0.6690881510102807,Jumping
