Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Label
7.11,0.24867270552324167,0.9440760141377366,-0.16905008854627687,Walking
7.12,0.2964645441752719,0.9855181545509442,-0.10622726008740051,Walking
7.13,0.3505241649456011,1.0315649772322861,-0.05963458239030773,Walking
7.14,0.4085011495398674,1.0736649293980844,-0.027395099244451968,Walking
7.15,0.47196244348764516,1.1111601992957485,-0.004209169584761328,Walking
7.16,0.5440419378480841,1.143392975172688,0.004292337957125321,Walking
7.17,0.6286569964451212,1.1664163865133588,0.004292337957125321,Walking
7.18,0.7328588741618428,1.1769413745548085,0.0020841541800119155,Walking
7.19,0.8550806254686741,1.180888245070352,0.012462617932444874,Walking
7.2,0.9906214137768912,1.1848351155858956,0.047351921610836734,Walking
7.21,1.1159770561428717,1.1979913506377076,0.10399183549379556,Walking
7.22,1.2225293521539555,1.2196991384731974,0.17929090229336267,Walking
7.23,1.3071444107509929,1.2440381733190495,0.2773342619971977,Walking
7.24,1.3651213953452588,1.2650881494019486,0.3855352670757546,Walking
7.25,1.404295033584628,1.2565365966182709,0.4804871694916309,Walking
7.26,1.4473860356479338,1.1999647858954794,0.5666063367990536,Walking
7.27,1.5116308023604987,1.1118180110483393,0.6350600338895689,Walking
7.28,1.579792932897001,1.0164353069227023,0.6737032499890536,Walking
7.29,1.6346360264321176,0.9276307203229714,0.6979932715373011,Walking
7.3,1.6510889544926528,0.8671120390846365,0.721179201196992,Walking
7.31,1.6025136430758353,0.8539558040328245,0.7476774065223528,Walking
7.32,1.47245716412113,0.8861885799097637,0.7863206226218371,Walking
7.33,1.2961757920439692,0.9559166256843673,0.8371088494954454,Walking
7.34,1.1112762195541477,1.042747777026326,0.8746479737063736,Walking
7.35,0.9373452657713492,1.1368148576467818,0.8934175358118371,Walking
7.36,0.7735994579307867,1.2144366444524726,0.9110830060287444,Walking
7.37,0.6278735236803339,1.2361444322879624,0.9607671410137961,Walking
7.38,0.4962500991960539,1.16773201001854,1.0490944920983323,Walking
7.39,0.384996966596246,1.0177509304278836,1.1561914052883324,Walking
7.4,0.3011653807639963,0.8084286526360291,1.2621842265897756,Walking
7.41,0.24162145064015533,0.5677353323631292,1.3604484046713226,Walking
7.42,0.19853044857684934,0.34236902592559015,1.4366307449817348,Walking
7.43,0.1711089018092912,0.16541766447871914,1.49514761507524,Walking
7.44,0.1413369367473706,0.04174905499168662,1.5492481176145185,Walking
7.45,0.11156497168545022,-0.03639240309855059,1.6221181822592605,Walking
7.46,0.10451371680236371,-0.08382063046033274,1.6983005225696732,Walking
7.47,0.11391538997981228,-0.1196055898012613,1.7446723818890542,Walking
7.48,0.12018317209811133,-0.14854930691524768,1.7391519224462708,Walking
7.49,0.1170492810389619,-0.17288834176109982,1.7468805656661683,Walking
7.5,0.10474875863179989,-0.18275551804995882,1.7236946360064773,Walking
7.51,0.08241978483535967,-0.2110414234113546,1.6751145929099824,Walking
7.52,0.06165775656849402,-0.24985231681419987,1.643095928141838,Walking
7.53,0.025069578452923378,-0.2834007161963204,1.6298468254791576,Walking
7.54,-0.026169540364171313,-0.3116866215577161,1.5757463229398794,Walking
7.56,-0.09615716244262802,-0.3491818914553802,1.5139171771807038,Walking
7.57,-0.1849246266930382,-0.36168031475460155,1.431110285538951,Walking
7.58,-0.2982147884812934,-0.35970687949682967,1.3096601777977144,Walking
7.59,-0.4114266029930699,-0.3636537500123734,1.1738568755052399,Walking
7.6,-0.5207994009573882,-0.3735209263012323,1.021492194884415,Walking
7.61,-0.63281250213904,-0.3886505966108162,0.8536702278237963,Walking
7.62,-0.745005802056593,-0.40641151393076225,0.6825359850975072,Walking
7.63,-0.8506962780264105,-0.4287771135188428,0.5125058342597751,Walking
7.64,-0.9461232607775135,-0.4544317718698761,0.33993627207836263,Walking
7.65,-1.0260374827858263,-0.4846911124890435,0.1847009525472904,Walking
7.66,-1.1004673954406274,-0.5149504531082111,0.06788803073799134,Walking
7.67,-1.1709799442714919,-0.5425785467170162,-0.014918860903761261,Walking
7.68,-1.2328742926896947,-0.5636285227999154,-0.07928741800661701,Walking
7.69,-1.2845834951656616,-0.5781003813569086,-0.1378042881001222,Walking
7.7,-1.3315918610529047,-0.5859941223879958,-0.20460184735780274,Walking
7.71,-1.3597968805852503,-0.5952034869242642,-0.2803315099939069,Walking
7.72,-1.3629307716443997,-0.6063862867183043,-0.35489083522814097,Walking
7.73,-1.3558795167613134,-0.624805015790841,-0.4310731755385534,Walking
7.74,-1.3449108980542903,-0.6609846621833241,-0.5012934196507597,Walking
7.75,-1.3355092248768416,-0.708347108369847,-0.5396054081836772,Walking
7.76,-1.3308083882881172,-0.7616298603296854,-0.5557361906754906,Walking
7.77,-1.3441274252895028,-0.8234641650732019,-0.5721540370583287,Walking
7.78,-1.3684150809979114,-0.8846406580641275,-0.5873905051204112,Walking
7.79,-1.3934862094711078,-0.9412124687869189,-0.6045039293930402,Walking
7.8,-1.404454828178131,-1.0056780205407978,-0.6393932330714319,Walking
7.81,-1.3974035732950445,-1.0813263720887163,-0.6897398231896176,Walking
7.82,-1.3731159175866359,-1.1569747236366354,-0.7408592776297929,Walking
7.83,-1.3370761704064162,-1.2359121339475072,-0.7898809574817104,Walking
7.84,-1.3010364232261968,-1.3043245562169297,-0.8327197227577103,Walking
7.85,-1.2673470943403393,-1.3530026259086336,-0.8710317112906278,Walking
7.86,-1.2414924931023559,-1.3845775900329824,-0.9023879209256384,Walking
7.87,-1.2179883101587345,-1.4076010013736535,-0.9267883516627414,Walking
7.88,-1.1952675999799003,-1.419441612920284,-0.9415831829694012,Walking
7.89,-1.1647121621531928,-1.4365447184876394,-0.9522928742884013,Walking
7.9,-1.1106525413828634,-1.4832493529215718,-0.9644378850625249,Walking
7.91,-1.0151472113552815,-1.573369563026484,-0.9779078061029166,Walking
7.92,-0.8889297489480348,-1.6825663139565232,-0.9823241736571434,Walking
7.93,-0.73163975668932,-1.7766333945769792,-0.9610152002079992,Walking
7.94,-0.5780814452092881,-1.8371520758153137,-0.923586485185927,Walking
7.95,-0.4651830198034264,-1.8272848995264552,-0.864296750770432,Walking
7.96,-0.4102615789918311,-1.7088787840601474,-0.7742028526642053,Walking
7.97,-0.4072060352091603,-1.5036415172518804,-0.6656706200190814,Walking
7.98,-0.46217448438664294,-1.247752745494138,-0.5654190765381328,Walking
7.99,-0.5428698287414486,-0.9517374568283684,-0.46947349142255546,Walking
8.0,-0.6259962890853898,-0.6405924978530154,-0.3746319981955348,Walking
8.01,-0.7051270383289152,-0.35885172421846195,-0.30065784166223575,Walking
8.02,-0.7646709684527562,-0.12802558023442098,-0.2619042163738955,Walking
8.03,-0.7878617622904627,0.04479472340618107,-0.24390751859042123,Walking
8.04,-0.7740726416302047,0.15274163200629828,-0.23165209862744185,Walking
8.05,-0.7224417864307163,0.19635455120305498,-0.23165209862744185,Walking
8.06,-0.6354763095393171,0.18971065250188993,-0.23463314672654498,Walking
8.07,-0.5343143061499706,0.1364936817173105,-0.21431785597710162,Walking
8.08,-0.42462811907973724,0.04655765890312385,-0.17015418043483357,Walking
8.09,-0.3147068901800678,-0.05875800268663099,-0.10942912656421495,Walking
8.1,-0.21387394535193188,-0.16091616786395094,-0.036007015975194276,Walking
8.11,-0.12824037216067125,-0.24590544629865627,0.049339287010238764,Walking
8.12,-0.048420166884132906,-0.29524132774295114,0.12331344354353792,Walking
8.13,0.018175018122794408,-0.30905537454735366,0.18127826769276464,Walking
8.14,0.07309645893438982,-0.3011616335162665,0.232066494566373,Walking
8.15,0.1243355777514845,-0.28076946918595796,0.2817506295514246,Walking
8.16,0.1797271022219522,-0.2452476345460656,0.313769294319569,Walking
8.17,0.22908588640355723,-0.18867582382327414,0.3292265807593626,Walking
8.18,0.26042479699505244,-0.10565998064634062,0.32922658075936273,Walking
8.19,0.2674760518781389,0.004227472623918855,0.3148733862081256,Walking
8.2,0.247105759993667,0.13467154316263452,0.2916874565484349,Walking
8.21,0.20401475793036103,0.27116748182518374,0.276230170108641,Walking
8.22,0.15700639204311825,0.3950992160132525,0.26850152688874407,Walking
8.23,0.12488400868683562,0.4929816047987336,0.25414833233750694,Walking
8.24,0.12331706315726094,0.5659658187486605,0.22323375945791923,Walking
8.25,0.142120409512158,0.6276027799663995,0.16957489367406356,Walking
8.26,0.1601402831022677,0.6891081788336205,0.09836096686215638,Walking
8.27,0.1758097383980154,0.7526527941338724,0.02427640114000163,Walking
8.28,0.18521141157546397,0.821723028155885,-0.030817784098977796,Walking
8.29,0.1758097383980153,0.8960557561986229,-0.06007621914573042,Walking
8.3,0.16014028310226777,0.9657838019732262,-0.07409818613040046,Walking
8.31,0.16484111969099205,1.0230134244486084,-0.08326214880542113,Walking
8.32,0.18677835710503873,1.0769539881610375,-0.09441347687984382,Walking
8.33,0.2345701957570689,1.1315523636260572,-0.13460242162330774,Walking
8.34,0.30273232629357094,1.1874663625962578,-0.21723265856289134,Walking
8.35,0.3654101474765615,1.2506162908449552,-0.3069180426703523,Walking
8.36,0.4006664218919936,1.3203443366195589,-0.3770610003503595,Walking
8.37,0.41085156783422944,1.3848098883734379,-0.41614585320526676,Walking
8.38,0.4030168401863558,1.4394082638384573,-0.42243917697004,Walking
8.39,0.3904812759497577,1.4821660277568462,-0.40086522146764203,Walking
8.4,0.38969780318497016,1.5097941213656512,-0.37510675770761415,Walking
8.41,0.4069342040102926,1.5222925446648727,-0.36359107930996776,Walking
8.42,0.44375742395529943,1.523608168170054,-0.3788275473720503,Walking
8.43,0.4962500991960539,1.5130831801286044,-0.4093888108472997,Walking
8.44,0.5557940293198951,1.4940066393034768,-0.44528283814427816,Walking
8.45,0.6223892143268221,1.4670363574472627,-0.48105541533351526,Walking
8.46,0.7070042729238594,1.4255942170340545,-0.5116387606465359,Walking
8.47,0.8096392051110062,1.369022406311263,-0.5278909932460906,Walking
8.48,0.9138410828277276,1.3104771603306997,-0.5293263127012142,Walking
8.49,1.0156925422500873,1.254563161360499,-0.5101040729214421,Walking
8.5,1.1120596923189348,1.2006225976480698,-0.4720129027662359,Walking
8.51,1.1974582236807596,1.1618117042452245,-0.4235432688585967,Walking
8.52,1.2585690993341754,1.1486554691934125,-0.374168279602341,Walking
8.53,1.292258428220033,1.1539179632141374,-0.32450622645506055,Walking
8.54,1.309494829045355,1.1552335867193186,-0.2740492271480192,Walking
8.55,1.3314320664594017,1.1262898696053323,-0.21751972245391613,Walking
8.56,1.3713891774635578,1.054588388572957,-0.15745712371643147,Walking
8.57,1.4466025628831465,0.9427603906325553,-0.10810421629794695,Walking
8.58,1.558639168247742,0.8032385179080894,-0.0797290547620397,Walking
8.59,1.6738096646714868,0.6741758520498139,-0.06217399373398817,Walking
8.6,1.7458891590319259,0.6005009357596669,-0.04285238568424581,Walking
8.61,1.7396213769136268,0.6024743710174386,-0.008294309572421105,Walking
8.62,1.6385533902560547,0.675491475554995,0.05541179239730063,Walking
8.63,1.4473860356479338,0.8058039837431927,0.14407037104840384,Walking
8.64,1.1990251692103344,0.9605213079525015,0.24266577669651737,Walking
8.65,0.9342113747121997,1.1058977052750236,0.3115611105424555,Walking
8.66,0.6874174538041747,1.2091741504317477,0.33916340775637294,Walking
8.67,0.47274591625243245,1.2552209731130894,0.3148733862081256,Walking
8.68,0.312917472235807,1.2223303854835597,0.25160892099382653,Walking
8.69,0.2251685225796204,1.1151070698112922,0.16295034234272346,Walking
8.7,0.19853044857684934,0.9507199128389016,0.07683117503530063,Walking
8.71,0.21263295834302232,0.7521923259070589,-0.007190217683864341,Walking
8.72,0.2619917425246272,0.5364958522326017,-0.06625913372164789,Walking
8.73,0.32466956370761757,0.3349423312388422,-0.0888930174370603,Walking
8.74,0.38421349383145853,0.15864878154456183,-0.08535992339367882,Walking
8.75,0.4406235328961499,0.015180038304552284,-0.06239481211169949,Walking
8.76,0.4962500991960539,-0.09283265147082397,-0.012600267937792196,Walking
8.77,0.5471758289072336,-0.16986240769918304,0.06082184265122849,Walking
8.78,0.591050303735327,-0.22748671722611957,0.14340791591526977,Walking
8.79,0.6278735236803339,-0.27090229289709894,0.23736613563144507,Walking
8.8,0.6521611793887426,-0.3077397510421725,0.34247568342204315,Walking
8.81,0.6599959070366165,-0.33997252691911184,0.44626032094637313,Walking
8.82,0.6490272883295931,-0.3702318675382794,0.5378999476965793,Walking
8.83,0.6122040683845861,-0.40114901991003765,0.6251232068925587,Walking
8.84,0.5456088833776588,-0.43469741929215794,0.7068260066457549,Walking
8.85,0.45080867883838577,-0.4721926891898223,0.7686551524049301,Walking
8.86,0.3309373458259166,-0.5175817001185734,0.7984656333959609,Walking
8.87,0.19570994662361482,-0.5721800755835933,0.7962574496188475,Walking
8.88,0.05123756879682188,-0.6346721920797,0.7609265091850332,Walking
8.9,-0.10036441118953625,-0.6991377438335786,0.686952352651734,Walking
8.91,-0.2566672277646186,-0.7636032955874572,0.5831677151274042,Walking
8.92,-0.41492872625166954,-0.8228063533206114,0.45840533172049697,Walking
8.93,-0.5758540321389974,-0.8688531760019531,0.3115611105424555,Walking
8.94,-0.7298847776961965,-0.8991125166211208,0.14782428346949658,Walking
8.95,-0.8728685572698933,-0.9201624927040197,-0.025518143033905597,Walking
8.96,-1.0056671909013544,-0.9320031042506506,-0.19680695862459235,Walking
8.97,-1.1302393605025478,-0.9366077865187848,-0.3538088251773554,Walking
8.98,-1.2454098569262928,-0.9359499747661942,-0.4837604404604792,Walking
8.99,-1.3574464622908882,-0.9267406102299258,-0.591298990405902,Walking
9.0,-1.4702665404202708,-0.9089796929099796,-0.6750995647473557,Walking
9.01,-1.579169254725717,-0.8866140933218993,-0.742515415462628,Walking
9.02,-1.6794537686185018,-0.8662219289915909,-0.8076568368874734,Walking
9.03,-1.7711200820986248,-0.8543813174449598,-0.873350304256597,Walking
9.04,-1.8471169402830008,-0.8570125644553225,-0.9321984019166693,Walking
9.05,-1.9058773976420544,-0.8760891052804498,-0.9830970379791333,Walking
9.06,-1.9474014541757856,-0.9148999986832951,-1.0237276194780198,Walking
9.07,-1.973256055413769,-0.9708139976534961,-1.0426075907723396,Walking
9.08,-1.9857916196503675,-1.0405420434280994,-1.0453678204937313,Walking
9.09,-1.9920594017686661,-1.1175060184811993,-1.0366454945741332,Walking
9.1,-1.9897089834743042,-1.1964434287920713,-1.016661431391257,Walking
9.11,-1.974823000943344,-1.2780120861133055,-0.9934755017315663,Walking
9.12,-1.948184926940573,-1.3549760611664055,-0.9730498017932672,Walking
9.13,-1.9215468529378021,-1.425361918693599,-0.9584757888643188,Walking
9.14,-1.8870740512871573,-1.489169658694887,-0.95538433157636,Walking
9.15,-1.8392822126351271,-1.543768034159907,-0.9658732045176487,Walking
9.16,-1.786789537394373,-1.5819211158101616,-0.9857468585116693,Walking
9.17,-1.7303794983296812,-1.604286715398242,-1.0080495146605146,Walking
9.18,-1.6590834767340297,-1.6095492094189672,-1.0241692562334426,Walking
9.19,-1.59013787343274,-1.5924461038516113,-1.0336644464750302,Walking
9.2,-1.5298104705441118,-1.5628445749850346,-1.0409514529395045,Walking
9.21,-1.4483293030062243,-1.5549508339539473,-1.0412826805060715,Walking
9.22,-1.3245406061698184,-1.6187585739552355,-1.0325603545864734,Walking
9.23,-1.1614215765410858,-1.756899041999261,-1.0013145541403188,Walking
9.24,-0.9585804777376327,-1.9239832271572734,-0.9378292705483083,Walking
9.25,-0.7417778942656689,-2.079884612521245,-0.8587762913276487,Walking
9.26,-0.5647835619725518,-2.1752673166468814,-0.7660325726888856,Walking
9.27,-0.4605816842558301,-2.1279048704603585,-0.6557669157787278,Walking
9.28,-0.4446771871306463,-1.9220097918995016,-0.5491116393441504,Walking
9.29,-0.5025758244484337,-1.6200741974604165,-0.4682921131017998,Walking
9.3,-0.592455820024842,-1.268802721577037,-0.4032611008658101,Walking
9.31,-0.6754334205434734,-0.9083218811573892,-0.3528041015587688,Walking
9.32,-0.7252622883839509,-0.5998081691923984,-0.3295850491424213,Walking
9.33,-0.7116298622766505,-0.37615217331159484,-0.34095719559455545,Walking
9.34,-0.6300985524818165,-0.23866951702015968,-0.378297583265543,Walking
9.35,-0.4945577641735997,-0.18078208279218702,-0.4229028955632338,Walking
9.36,-0.3174929193316517,-0.1820977062973682,-0.4803156737681823,Walking
9.37,-0.11331991682806036,-0.2149882939268981,-0.541703182771935,Walking
9.38,0.08967787652834991,-0.26169292836083063,-0.5665562911833464,Walking
9.39,0.2737438339964379,-0.30642412753699133,-0.5395943672647916,Walking
9.4,0.4288714414243391,-0.3340522211457965,-0.4774339939390493,Walking
9.41,0.5589279203790444,-0.33339440939320586,-0.3797218618017812,Walking
9.42,0.6599959070366166,-0.303792880526629,-0.2563947978499976,Walking
9.43,0.7422605473392914,-0.24853669330901867,-0.13935001674410166,Walking
9.44,0.8182574055236673,-0.1741381840910219,-0.032694740309524226,Walking
9.45,0.8848525905305946,-0.08658343982121325,0.06512780101659964,Walking
9.46,0.9271601198291134,0.0071547349229470255,0.1502532856243213,Walking
9.47,0.942829575124861,0.10510290488368713,0.21992148379224924,Walking
9.48,0.934994847476987,0.20752419476204334,0.2696056187773009,Walking
9.49,0.906006355179854,0.3069853317537418,0.2916874565484348,Walking
9.5,0.8676161897052724,0.39532945012665927,0.2795424457743111,Walking
9.51,0.8268756059363286,0.4728854557570908,0.2280917637675688,Walking
9.52,0.794753222580046,0.5387324121914097,0.14705141914750686,Walking
9.53,0.7751664034603614,0.5935281311822065,0.05298279024247585,Walking
9.54,0.7587134753998264,0.6426666691007243,-0.042631567306534494,Walking
9.55,0.7399101290449291,0.6930550493491642,-0.1342711940567408,Walking
9.56,0.7258076192787565,0.7427856178450133,-0.21111598950028723,Walking
9.57,0.7195398371604574,0.7888324405263553,-0.2758157741697099,Walking
9.58,0.7171894188660952,0.8309323926921535,-0.329033003198143,Walking
9.59,0.7132720550421584,0.874347968363133,-0.37505155311318633,Walking
9.6,0.7109216367477962,0.9217104145496562,-0.4138272602392977,Walking
9.61,0.702303436335135,0.9749931665094946,-0.4438143959324977,Walking
9.62,0.6819331444506631,1.0388009065107826,-0.4613473751227782,Walking
9.63,0.6537281249183174,1.1111601992957485,-0.47310705782779555,Walking
9.64,0.6270900509155465,1.1887819861014393,-0.48145399250528426,Walking
9.65,0.597318085853626,1.2650881494019484,-0.4808246601288069,Walking
9.66,0.5706800118508552,1.3328427599187804,-0.46883422221908116,Walking
9.67,0.5510931927311707,1.3861255118786189,-0.4540614727501925,Walking
9.68,0.5448254106128715,1.4249364052814644,-0.44197056247860805,Walking
9.69,0.5659791752621309,1.4433551343540008,-0.43132711667292145,Walking
9.7,0.6129875411493736,1.4453285696117726,-0.42597227101342144,Walking
9.71,0.6756653623323641,1.4420395108488198,-0.4174707634715348,Walking
9.72,0.755579584340677,1.4367770168280949,-0.3962721992112461,Walking
9.73,0.8409781157025015,1.4288832757970078,-0.3533230247463905,Walking
9.74,0.9138410828277278,1.4196739112607393,-0.28807119413268933,Walking
9.75,0.978085849540293,1.4117801702296522,-0.20018547980357584,Walking
9.76,1.0462479800767952,1.406517676208927,-0.10545439576541078,Walking
9.77,1.1003076008471242,1.406517676208927,-0.010171265782967414,Walking
9.78,1.1480994394991544,1.4117801702296522,0.08058508745639348,Walking
9.79,1.1974582236807596,1.4269098405392362,0.16350238828700187,Walking
9.8,1.2428996440384272,1.4479598166221352,0.25746060800317716,Walking
9.81,1.283640227807371,1.4598004281687658,0.37670253196730097,Walking
9.82,1.344751103460787,1.4394082638384573,0.5224426612567855,Walking
9.83,1.4332835258817611,1.370995841569035,0.686952352651734,Walking
9.84,1.5147646934196484,1.2591678436286333,0.8558784116009095,Walking
9.85,1.6260178260194567,1.1387882929045536,1.0016185408903944,Walking
9.86,1.741971795207989,1.0394587182633732,1.1341095675171984,Walking
9.87,1.8038661436261922,0.9888072133138971,1.2566637671469922,Walking
9.88,1.787413215565657,1.0065681306338434,1.364864772225549,Walking
9.89,1.7349205403249024,1.09076803496544,1.484106696189673,Walking
9.9,1.6181830983715826,1.2045694681636137,1.601140436376683,Walking
9.91,1.4450356173535714,1.318370901361787,1.6718023172443122,Walking
9.92,1.2577856265693876,1.4098067349718804,1.6971964306811165,Walking
9.93,1.0752364723739283,1.4624316751791284,1.6916759712383327,Walking
9.94,0.8997385730615549,1.449275440127316,1.6453041119189515,Walking
9.95,0.7532291660463147,1.3512614889913173,1.6044527120423533,Walking
9.96,0.6599959070366166,1.1697054452763118,1.6000363444881267,Walking
9.97,0.6270900509155465,0.9240127556837233,1.6165977228164772,Walking
9.98,0.6552950704478924,0.6418115138223565,1.6530327551388486,Walking
9.99,0.698386072511198,0.35763683670321794,1.7214864522293636,Walking
10.0,0.7234572009843943,0.11029961772915288,1.8020851600940029,Walking
10.0,0.7171894188660952,-0.07191423773844291,1.8837879598471992,Walking
10.0,0.6803661989210884,-0.18407114155513996,1.9665948514889515,Walking
10.0,0.6106371228550115,-0.24130076403052206,2.0405690080222505,Walking
10.0,0.5346402646706359,-0.2564304343401059,2.0858367754530756,Walking
10.1,0.4586434064862598,-0.24393201104088447,2.088044959230189,Walking
10.1,0.39283169424411973,-0.2261710937209383,2.0438812836879205,Walking
10.1,0.3309373458259168,-0.2130148586691263,1.957762116380498,Walking
10.1,0.263558688054202,-0.2051211176380391,1.8451447437477144,Walking
10.1,0.19124415186432692,-0.20248987062767673,1.720382360340807,Walking
10.1,0.12057490848050514,-0.20972579990617332,1.5934117931567864,Walking
10.1,0.04912219233189605,-0.2294601524838913,1.4664412259727655,Walking
10.1,-0.025151025769947658,-0.26103511660824,1.3449911182315282,Walking
10.1,-0.10255813493094085,-0.29589913949554175,1.2268532861559611,Walking
10.1,-0.17780129231559125,-0.33339440939320586,1.1098195459689508,Walking
10.2,-0.25536509602954194,-0.3748365498064135,0.9972021733361675,Walking
10.2,-0.3377864308851744,-0.4162786902196215,0.8934175358118371,Walking
10.2,-0.41307816358124166,-0.4610098893957819,0.8028820009501877,Walking
10.2,-0.4739539974052211,-0.5182395118711641,0.7255955687512188,Walking
10.2,-0.5336248501169576,-0.577442569604318,0.6626623311034868,Walking
10.2,-0.5936388638996709,-0.6326987568219282,0.6151863798955485,Walking
10.2,-0.6536528776823842,-0.6833502617714043,0.5831677151274042,Walking
10.2,-0.7187594644362155,-0.7247924021846119,0.5655022449104969,Walking
10.2,-0.7896637496494735,-0.7504470605356454,0.5599817854677134,Walking
10.2,-0.8480324706261333,-0.7682079778555915,0.5655022449104969,Walking
10.3,-0.8951975310663336,-0.7820220246599942,0.5787513475731774,Walking
10.3,-0.9359381148352774,-0.7925470127014438,0.601937277232868,Walking
10.3,-0.9704109164859223,-0.8063610595058464,0.6438927689980225,Walking
10.3,-0.994698572194331,-0.8307000943516983,0.6979932715373013,Walking
10.3,-1.0182027551379524,-0.8635906819812283,0.7476774065223528,Walking
10.3,-1.0393565197872117,-0.9050328223944362,0.7973615415074043,Walking
10.3,-1.0542425023181718,-0.9550265155913216,0.8426293089382291,Walking
10.3,-1.0659945937899826,-1.0129139498192943,0.8680234223750334,Walking
10.3,-1.0840144673800924,-1.0734326310576292,0.8757520655949299,Walking
10.3,-1.1036012864997768,-1.1339513122959644,0.8790643412606001,Walking
10.4,-1.1302393605025478,-1.1951278052868899,0.8713356980407033,Walking
10.4,-1.161578271094043,-1.2641980393089032,0.8591906872665797,Walking
10.4,-1.190566763391176,-1.3358995203412782,0.8525661359352394,Walking
10.4,-1.2179883101587345,-1.4023385073529284,0.8360047576068891,Walking
10.4,-1.2469768024558676,-1.4687774943645788,0.8106106441700848,Walking
10.4,-1.270480985399489,-1.537189916634001,0.7863206226218373,Walking
10.4,-1.2783157130473628,-1.6141538916871012,0.754301957853693,Walking
10.4,-1.270480985399489,-1.7161147133386438,0.7079300985343115,Walking
10.4,-1.237575129278419,-1.8575442401456224,0.6792237094318373,Walking
10.4,-1.1827320357433022,-2.014103437262185,0.6714950662119404,Walking
10.5,-1.1231881056194615,-2.131851740975902,0.6626623311034868,Walking
10.5,-1.095766558851903,-2.167373575615794,0.6394764014437959,Walking
10.5,-1.1302393605025478,-2.098961153346372,0.601937277232868,Walking
10.5,-1.23130734716012,-1.916089486126186,0.5522531422478163,Walking
10.5,-1.3809506452345095,-1.6430976088010876,0.472758526271734,Walking
10.5,-1.5478303441342216,-1.344451073124956,0.37449434819018756,Walking
10.5,-1.6959066966790364,-1.0635654547687705,0.2656308879784967,Walking
10.5,-1.7993251016309706,-0.8063610595058464,0.14208300564900175,Walking
10.5,-1.8369317943407648,-0.588625369398358,-0.018672773324854126,Walking
10.5,-1.8275301211633164,-0.42548805475588974,-0.1769023900576922,Walking
10.6,-1.7907069012183094,-0.314975680320669,-0.31676875050005515,Walking
10.6,-1.727245607270532,-0.2564304343401059,-0.41966569814598553,Walking
10.6,-1.6379297120847702,-0.2630085518660118,-0.4769239034865361,Walking
10.6,-1.5352947798976235,-0.3255006683621186,-0.4850941834618557,Walking
10.6,-1.4115060830612174,-0.4228568077455273,-0.47006528467482184,Walking
10.6,-1.266563621575552,-0.5392894879540632,-0.4406081130881291,Walking
10.6,-1.1184872690307373,-0.6537487329048274,-0.40252135930047706,Walking
10.6,-0.9774621713690087,-0.7465001900201018,-0.35818102905603993,Walking
10.6,-0.8477190815202184,-0.8089923065162087,-0.30606789191616357,Walking
10.6,-0.7295713885902814,-0.8372782118776043,-0.25428598234285427,Walking
10.7,-0.6261529836383473,-0.8287266590939266,-0.20780371383461713,Walking
10.7,-0.5366803938996283,-0.7886001421859,-0.1688292701685656,Walking
10.7,-0.4610596026423504,-0.7201877199164778,-0.14034369944380265,Walking
10.7,-0.40110826668082006,-0.6287518863063845,-0.1264321416479882,Walking
10.7,-0.3641205174552078,-0.528106688160023,-0.12356150273774072,Walking
10.7,-0.3406711776051215,-0.430092737024024,-0.12621132327027682,Walking
10.7,-0.32155444214430945,-0.3393147151665213,-0.13283587460161703,Walking
10.7,-0.2936784811731744,-0.26037730485564947,-0.1575675329052872,Walking
10.7,-0.26486235288429455,-0.19328050609140834,-0.20945985166745218,Walking
10.7,-0.22514811843722227,-0.13374854248195922,-0.2860727878144017,Walking
10.8,-0.1694667090437831,-0.08138672697574757,-0.3855514669733605,Walking
10.8,-0.10530028960769672,-0.033234906686115694,-0.5062287103926081,Walking
10.8,-0.04191734293639762,0.01787706649017377,-0.6211646759913608,Walking
10.8,0.027890080406157987,0.07681699952229137,-0.71987049082833,Walking
10.8,0.09001947065379737,0.13996034965346293,-0.7995969661010093,Walking
10.8,0.14094520036497707,0.20896480250021673,-0.8518205124297414,Walking
10.8,0.18521141157546397,0.2856656528522805,-0.8831767220647517,Walking
10.8,0.22595199534440769,0.3629585337816758,-0.9090124722569786,Walking
10.8,0.263558688054202,0.43689657477285915,-0.9230344392416487,Walking
10.8,0.306649690117508,0.5109069750568274,-0.9297693997618446,Walking
10.9,0.3505241649456013,0.5881998559862227,-0.941031137025123,Walking
10.9,0.39674905806805677,0.6679266404002032,-0.9542802396878034,Walking
10.9,0.4374896418370004,0.7473903001131476,-0.9604631542637209,Walking
10.9,0.47744675284115673,0.8177761576403416,-0.9549426948209373,Walking
10.9,0.5252385914931869,0.8809260858890391,-0.9361731327154735,Walking
10.9,0.5714634846156424,0.9447338258903271,-0.9196117543871228,Walking
10.9,0.607503231795862,1.0072259423864338,-0.9150849776440404,Walking
10.9,0.6482438155648057,1.0644555648618161,-0.9176243889877207,Walking
10.9,0.6889843993337494,1.1230008108423792,-0.9234760759970714,Walking
11.0,0.7218902554548194,1.1828616803281238,-0.9440121851242259,Walking
11.0,0.7555795843406767,1.2348288087827812,-0.9652107493845148,Walking
11.0,0.7994540591687703,1.2749553256908077,-0.9754788039480919,Walking
11.0,0.8456789522912256,1.3078459133203377,-0.9840907206788342,Walking
